iteration,state,state_str,cost,is_valid,size,accepted,proposed_state,proposed_state_str,proposed_cost,best_state,best_state_str,best_cost,best_size,best_is_valid,method,seed,initialization,initial_state,initial_state_str,graph_name,run_id
43,"(1, 0, 0, 0, 0, 1, 0, 0)",10000100,-2,True,2,True,"(1, 0, 0, 0, 0, 1, 0, 0)",10000100,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12027,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,1
44,"(1, 0, 0, 0, 0, 1, 0, 0)",10000100,-2,True,2,False,"(1, 1, 0, 0, 0, 1, 0, 0)",11000100,5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12027,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,1
45,"(1, 0, 0, 0, 0, 1, 0, 0)",10000100,-2,True,2,False,"(1, 1, 0, 0, 0, 1, 0, 0)",11000100,5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12027,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,1
46,"(1, 0, 0, 0, 0, 1, 0, 0)",10000100,-2,True,2,False,"(1, 0, 1, 0, 0, 1, 0, 0)",10100100,5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12027,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,1
47,"(1, 0, 0, 0, 0, 1, 0, 0)",10000100,-2,True,2,False,"(1, 1, 0, 0, 0, 1, 0, 0)",11000100,5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12027,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,1
48,"(1, 0, 0, 0, 0, 1, 0, 0)",10000100,-2,True,2,False,"(1, 0, 1, 0, 0, 1, 0, 0)",10100100,5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12027,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,1
49,"(1, 0, 0, 0, 0, 1, 1, 0)",10000110,-3,True,3,True,"(1, 0, 0, 0, 0, 1, 1, 0)",10000110,-3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12027,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,1
50,"(1, 0, 0, 0, 0, 1, 1, 0)",10000110,-3,True,3,False,"(0, 0, 0, 0, 0, 1, 1, 0)",00000110,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12027,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,1
0,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,True,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
1,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 1, 0, 1, 0)",10011010,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
6,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
7,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 1, 1, 0)",10010110,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
8,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
9,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
10,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
11,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 1, 0, 1, 0, 0, 1, 0)",11010010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
13,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 1, 1, 0)",10010110,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
14,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
15,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
16,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
17,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
18,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
19,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
20,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
21,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 1, 0, 1, 0)",10011010,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
22,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,True,2,True,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
23,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,True,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
24,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
25,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 1, 1, 0)",10010110,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
26,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
27,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 1, 1, 0)",10010110,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
28,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
29,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
30,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 1, 0, 1, 0)",10011010,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
31,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
32,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
33,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
34,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
35,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 1, 1, 0)",10010110,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
36,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
37,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
38,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
39,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 1, 0)",10110010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
40,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 1, 0, 1, 0, 0, 1, 0)",11010010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
41,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
42,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 1, 0, 1, 0, 0, 1, 0)",11010010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
43,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
44,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
45,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
46,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
47,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 1, 1)",10010011,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
48,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,True,2,True,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
49,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,True,2,False,"(0, 0, 0, 1, 1, 0, 1, 0)",00011010,5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
50,"(0, 0, 0, 1, 0, 0, 1, 0)",00010010,-2,True,2,False,"(0, 1, 0, 1, 0, 0, 1, 0)",01010010,5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12028,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,2
0,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,True,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
1,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 1, 0, 1, 0, 0, 1, 0)",11010010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 1, 0, 1, 0, 0, 1, 0)",11010010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 1, 0, 1, 1, 0)",10010110,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
5,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 0, 0, 0, 0, 0, 1, 0)",10000010,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
6,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,True,3,False,"(1, 1, 0, 1, 0, 0, 1, 0)",11010010,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
7,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,True,2,True,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
8,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,True,3,True,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
9,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,True,2,True,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
10,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,True,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
11,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,False,"(1, 0, 0, 0, 1, 0, 0, 0)",10001000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
12,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,False,"(1, 1, 0, 1, 1, 0, 0, 0)",11011000,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
13,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,False,"(1, 0, 0, 1, 0, 0, 0, 0)",10010000,-2,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
14,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,False,"(1, 0, 0, 1, 1, 1, 0, 0)",10011100,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
15,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,False,"(1, 0, 0, 1, 1, 0, 1, 0)",10011010,4,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
16,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,False,"(1, 0, 0, 1, 1, 1, 0, 0)",10011100,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
17,"(1, 0, 0, 1, 1, 0, 0, 0)",10011000,-3,True,3,False,"(1, 1, 0, 1, 1, 0, 0, 0)",11011000,12,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,-3,3,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
18,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,True,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
19,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 1, 1, 1, 0, 0, 1)",10111001,19,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
20,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 1, 0, 1, 1, 0, 0, 1)",11011001,11,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
21,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,True,3,True,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
22,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,True,3,False,"(0, 0, 0, 1, 0, 0, 0, 1)",00010001,-2,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
23,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,True,3,False,"(1, 1, 0, 1, 0, 0, 0, 1)",11010001,12,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
24,"(1, 0, 0, 1, 0, 0, 0, 1)",10010001,-3,True,3,False,"(1, 0, 1, 1, 0, 0, 0, 1)",10110001,12,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
25,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,True,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
26,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,True,4,False,"(1, 0, 0, 1, 1, 0, 1, 1)",10011011,11,"(1, 0, 0, 1, 1, 0, 0, 1)",10011001,-4,4,True,classical_warm,12029,greedy,"(1, 0, 0, 1, 0, 0, 1, 0)",10010010,graph_8,3
